F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22504521	MZ22526004	75	0.3317	0.5802	0.2238	0.3731	-0.1493	
MZ22507540	MZ22529748	2	0.9514	0.0960	0.7553	0.8614	-0.1061	
MZ22526916	MZ22524064	2	0.4157	0.2364	0.6667	0.2962	0.3705	
MZ22500611	MZ22529173	36	0.1177	-0.0109	0.9024	0.1049	0.7976	
MZ22525132	MZ22523759	2	0.3437	0.7233	0.6818	0.6370	0.0448	
MZ22509416	MZ22514079	119	0.1230	0.2993	1.0000	0.1724	0.8276	
MZ22518978	MZ22517603	15	0.8278	0.3759	0.4423	0.6207	-0.1784	
MZ22514400	MZ22502166	114	0.3753	0.6020	0.9897	0.5264	0.4632	
MZ22515171	MZ22516133	67	-0.0736	0.3272	0.2434	0.2270	0.0163	
MZ22529912	MZ22521195	6	0.6591	0.2307	0.0883	0.3531	-0.2649	
MZ22523671	MZ22503282	67	-0.6037	0.6805	0.9953	0.3887	0.6067	
MZ22500292	MZ22528491	36	0.0650	0.0680	1.0000	0.0653	0.9347	
MZ22522342	MZ22509436	120	0.2565	0.3235	1.0000	0.3047	0.6953	
MZ22526667	MZ22517137	2	-0.3333	0.6752	0.7500	0.4861	0.2639	
MZ22503459	MZ22517005	1	0.2942	0.7447	0.2561	0.4989	-0.2428	
MZ22506376	MZ22520603	27	0.2510	0.0541	0.6747	0.2100	0.4648	
MZ22527911	MZ22519201	3	0.6762	0.9776	0.9406	0.9173	0.0233	
MZ22529417	MZ22517133	6	0.7119	0.1986	0.1660	0.3269	-0.1609	
MZ22523148	MZ22521833	14	0.9571	0.9416	0.9959	0.9489	0.0471	
MZ22513096	MZ22521749	16	0.6843	0.4217	0.9806	0.6366	0.3440	
MZ22528446	MZ22511083	2	-1.0000	-0.1000	-0.1489	-0.2800	0.1311	
MZ22529057	MZ22528041	5	-1.0000	0.0135	-0.3415	-0.3919	0.0504	
MZ22523846	MZ22511002	12	-0.0568	0.2937	0.2037	0.1622	0.0414	
MZ22504253	MZ22526510	19	0.6501	-1.0000	1.0000	0.4851	0.5149	
MZ22513368	MZ22526913	2	0.9695	0.9846	0.9708	0.9717	-0.0009	
MZ22520153	MZ22510303	36	0.7317	-0.0697	0.3410	0.1489	0.1921	
MZ22526660	MZ22521335	79	0.5716	0.4072	0.4177	0.4803	-0.0626	
MZ22500405	MZ22501933	1	0.7363	0.2450	0.1594	0.4907	-0.3313	
MZ22507369	MZ22525697	64	0.1615	0.0257	1.0000	0.1343	0.8657	
MZ22528643	MZ22515597	18	0.0022	-0.2366	-0.2785	-0.2025	-0.0760	
MZ22523801	MZ22511841	36	0.8663	0.0415	0.1672	0.3259	-0.1587	
MZ22509052	MZ22524556	11	0.2183	0.8753	0.1960	0.5275	-0.3315	
MZ22500472	MZ22516985	139	0.0589	0.5860	0.1685	0.2225	-0.0540	
MZ22519656	MZ22502401	43	0.9079	0.9008	1.0000	0.9040	0.0960	
MZ22504622	MZ22527194	20	0.9222	0.8790	1.0000	0.9109	0.0891	
MZ22523614	MZ22515327	9	0.6777	0.6699	0.5488	0.6749	-0.1261	
MZ22518179	MZ22517239	1	0.9973	0.9981	1.0000	0.9977	0.0023	
MZ22512706	MZ22513384	42	-0.0454	0.0218	-0.0565	-0.0336	-0.0229	
MZ22504181	MZ22512502	6	0.7716	0.6143	0.4954	0.7339	-0.2384	
MZ22528910	MZ22516022	17	-0.2500	0.3311	0.2217	0.2254	-0.0037	
MZ22527857	MZ22512855	1	0.6523	0.9934	0.9474	0.9396	0.0078	
MZ22512671	MZ22524482	3	0.0338	0.3471	0.1406	0.1209	0.0197	
MZ22507264	MZ22519671	1	0.1961	0.7736	0.3034	0.4697	-0.1663	
MZ22517342	MZ22518974	9	0.3287	0.0180	0.0780	0.1630	-0.0849	
MZ22509293	MZ22509215	10	0.4492	0.4179	0.5454	0.4372	0.1082	
MZ22508754	MZ22508920	32	0.9263	0.5726	0.5234	0.7542	-0.2309	
MZ22512664	MZ22530682	2	0.0808	-0.5000	-0.1398	-0.0354	-0.1044	
MZ22515327	MZ22500751	88	0.6699	0.6334	0.8842	0.6446	0.2396	
MZ22500405	MZ22503351	14	0.7363	0.8661	0.6709	0.7993	-0.1284	
MZ22500048	MZ22505113	45	-0.0185	0.2968	-0.0793	0.0241	-0.1033	
MZ22529938	MZ22500204	40	0.0944	0.1271	0.1042	0.1242	-0.0199	
MZ22504025	MZ22525834	33	0.4558	0.4359	0.4372	0.4515	-0.0144	
MZ22508299	MZ22524204	54	0.1210	0.1315	1.0000	0.1225	0.8775	
MZ22517093	MZ22525140	63	0.1847	0.5186	1.0000	0.2863	0.7137	
MZ22514990	MZ22509403	23	0.3142	0.0131	-0.0884	0.1636	-0.2521	
MZ22508752	MZ22529277	22	0.4655	-1.0000	0.9113	0.3189	0.5924	
MZ22517889	MZ22527443	10	0.9702	0.8058	0.9333	0.8990	0.0344	
MZ22513302	MZ22500007	91	0.7103	0.0389	0.1091	0.2705	-0.1614	
MZ22528522	MZ22528048	6	-0.1137	0.1628	0.0007	0.0522	-0.0515	
MZ22527594	MZ22525962	16	0.8237	0.8483	0.8801	0.8395	0.0406	
MZ22517054	MZ22524621	4	0.5306	-0.1121	0.1209	0.1557	-0.0349	
MZ22518633	MZ22519003	1	-0.5000	-0.6000	-0.5134	-0.5714	0.0580	
MZ22509867	MZ22500238	29	0.1825	0.8131	1.0000	0.7646	0.2354	
MZ22501909	MZ22510306	32	0.1934	0.4010	0.3243	0.2217	0.1026	
MZ22501385	MZ22510542	1	0.5785	-0.0223	-0.1742	0.2867	-0.4609	
MZ22502785	MZ22517058	40	-0.0412	-0.1343	-0.1264	-0.0736	-0.0528	
MZ22516369	MZ22525831	85	0.6368	0.6096	1.0000	0.6289	0.3711	
MZ22513491	MZ22507801	18	0.9221	0.9577	1.0000	0.9399	0.0601	
MZ22503337	MZ22511785	76	0.0863	0.1273	1.0000	0.0934	0.9066	
MZ22509537	MZ22522586	128	0.4719	0.4742	1.0000	0.4727	0.5273	
MZ22511055	MZ22509687	27	0.0963	0.0588	-0.1907	0.0790	-0.2697	
MZ22530520	MZ22527590	6	-0.5000	0.4478	0.3101	0.2109	0.0992	
MZ22518510	MZ22528048	9	0.1203	0.1628	-0.0295	0.1415	-0.1711	
MZ22523981	MZ22526310	1	0.9385	-1.0000	0.7229	0.7232	-0.0003	
MZ22521954	MZ22530944	1	0.9402	-0.5000	0.4819	0.3641	0.1178	
MZ22529436	MZ22502350	36	0.1027	0.0732	0.0695	0.0762	-0.0067	
MZ22514398	MZ22518510	9	-0.0005	0.1203	0.0950	0.0599	0.0351	
MZ22528119	MZ22517076	17	0.0398	0.5073	0.3012	0.4405	-0.1393	
MZ22527403	MZ22506534	2	0.8836	0.5894	0.5525	0.6777	-0.1251	
MZ22527267	MZ22520477	4	-0.5000	0.8419	0.8085	0.6354	0.1731	
MZ22527380	MZ22530284	2	0.4913	0.8739	0.9904	0.6188	0.3715	
MZ22530642	MZ22521341	6	0.4490	0.3955	0.4617	0.4074	0.0543	
MZ22522211	MZ22502697	20	0.0600	0.0588	-0.1482	0.0591	-0.2073	
MZ22515834	MZ22524785	14	0.2680	0.2089	-0.1353	0.2515	-0.3868	
MZ22528510	MZ22500144	47	-0.3390	0.0656	0.0512	0.0357	0.0156	
MZ22530238	MZ22520865	10	0.7036	0.4691	0.5085	0.5232	-0.0147	
MZ22521809	MZ22525544	41	0.7733	0.3649	0.4571	0.5837	-0.1266	
MZ22516241	MZ22502787	75	0.5365	0.6597	0.8310	0.6025	0.2284	
MZ22505799	MZ22506059	5	0.9640	0.9786	1.0000	0.9718	0.0282	
MZ22527328	MZ22503145	25	0.4107	0.5666	0.4814	0.5406	-0.0592	
MZ22522868	MZ22521539	4	0.2706	-0.2196	-0.2494	-0.0358	-0.2136	
MZ22518277	MZ22529281	8	0.2394	-0.4044	0.1805	0.0248	0.1557	
MZ22527898	MZ22504988	17	0.8273	0.6331	0.5402	0.6753	-0.1351	
MZ22504608	MZ22512706	112	-0.1262	-0.0454	-0.0817	-0.0770	-0.0046	
MZ22528821	MZ22503446	7	-1.0000	0.1993	0.3566	-0.0188	0.3754	
MZ22523027	MZ22502771	37	0.3630	0.9155	1.0000	0.7379	0.2621	
MZ22524565	MZ22513080	192	-0.0090	0.6897	0.0849	0.2644	-0.1796	
MZ22507081	MZ22510179	30	-0.0341	0.8922	0.2439	0.3893	-0.1455	
MZ22523972	MZ22508379	68	0.7648	-0.0116	0.0778	0.2571	-0.1794	
MZ22509608	MZ22508920	29	0.7139	0.5726	0.5188	0.6412	-0.1224	
MZ22500118	MZ22522208	40	0.8389	0.3831	1.0000	0.7250	0.2750	
MZ22517109	MZ22523257	1	0.6124	0.0000	0.4965	0.3753	0.1212	
MZ22511309	MZ22520719	15	0.9391	0.9034	0.9424	0.9218	0.0207	
MZ22529084	MZ22517455	38	0.1090	0.0510	1.0000	0.0566	0.9434	
MZ22527299	MZ22530056	1	-0.3333	-0.5000	-0.2944	-0.4000	0.1056	
MZ22517112	MZ22521820	77	0.2152	0.7411	0.4859	0.3843	0.1016	
MZ22508487	MZ22523856	1	0.3784	0.6667	0.3039	0.4900	-0.1861	
MZ22502375	MZ22530490	60	0.2243	0.0998	0.2281	0.2081	0.0200	
MZ22529301	MZ22507675	28	-0.4207	0.3181	0.8776	0.2257	0.6519	
MZ22525742	MZ22522467	5	-1.0000	0.5735	0.3061	0.2033	0.1029	
MZ22528172	MZ22520224	2	0.6351	0.0214	-0.0954	0.1968	-0.2921	
MZ22510669	MZ22501069	92	0.5057	0.4800	1.0000	0.4892	0.5108	
MZ22500579	MZ22509959	36	0.1210	0.2717	0.3395	0.1436	0.1959	
MZ22505324	MZ22505276	32	0.8512	0.5367	0.4763	0.7277	-0.2513	
MZ22520434	MZ22512090	4	0.6827	0.8033	1.0000	0.7681	0.2319	
MZ22501912	MZ22500045	132	0.3241	0.1925	0.4517	0.2207	0.2309	
MZ22520631	MZ22523848	17	0.1314	-0.2650	0.1765	-0.0448	0.2213	
MZ22522323	MZ22522396	4	0.5824	0.9806	0.7839	0.8313	-0.0474	
MZ22528795	MZ22514089	1	-0.3333	-0.1952	0.0833	-0.2297	0.3130	
MZ22517798	MZ22516845	60	0.1459	0.4784	0.3620	0.4179	-0.0559	
MZ22510534	MZ22523700	15	0.9639	0.9676	1.0000	0.9656	0.0344	
MZ22526457	MZ22508491	24	0.9428	0.9394	1.0000	0.9408	0.0592	
MZ22510765	MZ22525037	49	0.7095	0.7441	0.9286	0.7219	0.2067	
MZ22507899	MZ22522349	92	0.3684	0.5241	1.0000	0.3996	0.6004	
MZ22503839	MZ22524153	2	0.6550	-0.1704	0.2014	0.4299	-0.2284	
MZ22526660	MZ22526728	40	0.5716	0.2218	0.1028	0.3967	-0.2939	
MZ22522452	MZ22513758	17	0.5045	0.2139	0.1881	0.3384	-0.1504	
MZ22513952	MZ22523283	44	0.0527	0.0781	0.8393	0.0595	0.7799	
MZ22520496	MZ22527939	1	0.8602	-0.3044	0.5246	0.5829	-0.0583	
MZ22502491	MZ22529628	1	0.9609	-0.5000	0.9000	0.6688	0.2312	
MZ22502698	MZ22516010	104	0.1745	0.3511	0.3084	0.2222	0.0861	
MZ22519304	MZ22512671	2	-0.1724	0.0338	-0.1332	-0.0447	-0.0885	
MZ22501897	MZ22508266	68	0.6630	0.3362	0.9677	0.5365	0.4312	
MZ22501758	MZ22524542	10	0.0957	0.7170	0.0992	0.3028	-0.2036	
MZ22504362	MZ22510300	16	0.9090	0.9624	0.9600	0.9327	0.0273	
MZ22511393	MZ22528169	1	0.8571	-0.5000	0.9130	0.7391	0.1739	
MZ22501511	MZ22503675	32	0.3312	0.4434	0.1742	0.3873	-0.2131	
MZ22521502	MZ22525347	6	0.9741	0.8022	0.9565	0.9143	0.0422	
MZ22515312	MZ22527139	3	0.9094	0.7915	0.9422	0.8658	0.0765	
MZ22504169	MZ22513782	62	0.6354	0.6794	0.6983	0.6547	0.0436	
MZ22500539	MZ22503457	60	0.7427	0.1695	0.2609	0.4653	-0.2044	
MZ22530769	MZ22529741	2	-0.5000	0.2796	0.6000	-0.0323	0.6323	
MZ22508018	MZ22522599	2	0.9505	-0.5579	0.5562	0.6077	-0.0514	
MZ22525069	MZ22526427	51	0.4717	0.0949	-0.0561	0.3166	-0.3727	
MZ22527329	MZ22514645	3	0.4680	0.1553	-0.0794	0.1961	-0.2755	
MZ22528282	MZ22528263	7	0.2125	0.1214	-0.0379	0.1518	-0.1896	
MZ22528031	MZ22500276	57	0.0499	0.1410	0.1856	0.1286	0.0570	
MZ22510535	MZ22507036	12	0.6776	0.8378	0.9667	0.7737	0.1929	
MZ22505721	MZ22528948	38	0.3013	0.1986	1.0000	0.2915	0.7085	
MZ22502838	MZ22511098	87	0.7697	0.6987	1.0000	0.7422	0.2578	
MZ22530339	MZ22522695	2	0.9059	0.8122	0.8948	0.8247	0.0700	
MZ22526160	MZ22521888	8	0.4272	0.4977	0.5802	0.4519	0.1283	
MZ22523441	MZ22528164	2	0.4765	0.9069	0.7433	0.5626	0.1806	
MZ22512497	MZ22522207	27	0.3793	0.0410	0.6432	0.2947	0.3485	
MZ22530992	MZ22522788	4	-0.5000	0.2862	-0.0849	0.0241	-0.1090	
MZ22516952	MZ22512959	2	0.5882	0.9373	0.8571	0.7678	0.0894	
MZ22504147	MZ22523437	55	0.7652	0.6968	0.9631	0.7473	0.2158	
MZ22514838	MZ22509600	17	0.9695	0.9020	0.9235	0.9357	-0.0122	
MZ22511344	MZ22515143	5	0.2393	0.3604	0.1708	0.2938	-0.1230	
MZ22528307	MZ22507119	10	-0.2939	0.7573	0.4979	0.5996	-0.1017	
MZ22521900	MZ22506529	24	0.9479	0.8632	0.8827	0.8950	-0.0123	
MZ22526411	MZ22507077	11	0.6365	0.8783	0.7263	0.7769	-0.0506	
MZ22511363	MZ22510301	1	0.0603	-0.0306	-0.0256	-0.0121	-0.0135	
MZ22501347	MZ22508390	85	0.0964	0.0495	0.0675	0.0858	-0.0182	
MZ22513820	MZ22530517	2	0.6755	-0.5000	0.7888	0.5285	0.2603	
MZ22509964	MZ22507518	4	0.7961	0.8078	0.8928	0.8013	0.0915	
MZ22506282	MZ22500840	2	0.8309	0.9772	0.8678	0.9158	-0.0481	
MZ22512069	MZ22515129	2	0.2748	0.8823	0.9000	0.7912	0.1088	
MZ22500772	MZ22500105	18	0.8444	0.0568	0.1253	0.4607	-0.3354	
MZ22523984	MZ22517514	35	0.5553	0.5352	0.9176	0.5419	0.3757	
MZ22502017	MZ22501503	54	0.8712	0.2390	0.3150	0.5551	-0.2401	
MZ22508696	MZ22528502	32	0.0976	0.2530	0.6096	0.1140	0.4956	
MZ22526977	MZ22528243	2	-1.0000	0.0964	-0.7383	-0.5614	-0.1769	
MZ22509286	MZ22505681	8	0.3448	0.9545	0.3852	0.6676	-0.2824	
MZ22516569	MZ22531075	5	0.2002	-0.5000	0.1834	0.0252	0.1582	
MZ22527040	MZ22527516	36	-0.0859	-0.0105	-0.0833	-0.0482	-0.0351	
MZ22525333	MZ22507585	54	0.2191	0.0530	0.3086	0.0756	0.2330	
MZ22528232	MZ22529647	4	-0.0432	-1.0000	-0.2866	-0.5216	0.2350	
MZ22518216	MZ22514755	7	0.9131	0.0370	0.1884	0.4375	-0.2491	
MZ22527798	MZ22527405	3	-0.6667	0.7271	0.3376	0.0302	0.3073	
MZ22520843	MZ22520544	2	0.0367	0.1336	-0.0318	0.1094	-0.1412	
MZ22500738	MZ22522028	2	0.9058	0.9104	0.8808	0.9076	-0.0269	
MZ22502649	MZ22514252	17	0.9255	0.9575	1.0000	0.9410	0.0590	
MZ22524793	MZ22530161	12	0.2457	0.7390	0.3730	0.3514	0.0216	
MZ22528966	MZ22503641	11	0.8815	0.8435	0.9625	0.8473	0.1152	
MZ22506830	MZ22513846	60	-0.3616	0.3789	0.3141	-0.1040	0.4181	
MZ22524895	MZ22506534	144	0.5260	0.5894	0.9971	0.5704	0.4267	
MZ22521119	MZ22511468	6	-0.1298	0.8328	0.6480	0.6919	-0.0439	
MZ22500173	MZ22514941	34	0.4377	0.3838	0.2801	0.4300	-0.1499	
MZ22503148	MZ22528172	8	-0.3746	0.6351	0.1952	-0.1911	0.3863	
MZ22529280	MZ22502991	2	-0.5000	0.9099	0.9500	0.7689	0.1811	
MZ22503183	MZ22517101	17	0.8695	0.9624	0.8515	0.9038	-0.0523	
MZ22512887	MZ22500462	72	0.1579	0.0776	0.0586	0.0922	-0.0337	
MZ22500247	MZ22514884	36	0.0089	-0.0320	-0.0847	0.0010	-0.0857	
MZ22500949	MZ22520837	35	-0.0678	0.1448	0.5254	-0.0465	0.5720	
MZ22524954	MZ22510054	13	0.9302	0.3126	0.4369	0.6584	-0.2215	
MZ22522532	MZ22526864	16	0.7686	-0.1923	0.9066	0.5663	0.3403	
MZ22520186	MZ22514938	1	0.9077	0.7379	0.6762	0.8074	-0.1311	
MZ22526143	MZ22505459	2	0.6348	0.8518	0.8597	0.8268	0.0329	
MZ22515698	MZ22515579	2	0.9005	0.9263	0.8646	0.9052	-0.0406	
MZ22520513	MZ22529918	1	0.0002	-0.5000	-0.2045	-0.1999	-0.0046	
MZ22508850	MZ22516163	1	0.9948	0.6429	0.9062	0.8408	0.0654	
MZ22506895	MZ22522739	57	0.0863	0.0903	0.2497	0.0868	0.1629	
MZ22506208	MZ22516790	8	0.9732	0.6276	0.8929	0.8498	0.0431	
MZ22514756	MZ22501168	95	0.2285	0.2291	0.3383	0.2289	0.1093	
MZ22506454	MZ22507227	26	0.9667	0.9638	1.0000	0.9653	0.0347	
MZ22527518	MZ22529449	1	0.1812	-1.0000	-0.2944	-0.2913	-0.0031	
MZ22512036	MZ22508508	1	-1.0000	0.9104	0.6895	0.6375	0.0520	
MZ22529449	MZ22528428	2	-1.0000	0.1404	-0.6332	-0.4298	-0.2034	
MZ22501764	MZ22507992	5	-0.1393	0.7790	0.0871	0.3199	-0.2328	
MZ22504708	MZ22500975	9	0.8967	0.9119	0.8475	0.9047	-0.0572	
MZ22506015	MZ22508828	17	0.9594	0.7828	0.7937	0.8758	-0.0820	
MZ22528091	MZ22528260	1	-1.0000	-0.8365	-0.3805	-0.8832	0.5027	
MZ22526026	MZ22504521	36	0.3928	0.3317	0.1637	0.3397	-0.1759	
MZ22516010	MZ22511450	6	0.3511	0.7635	0.4755	0.5464	-0.0710	
MZ22500908	MZ22506452	52	0.8659	0.6367	0.9551	0.7895	0.1655	
MZ22526878	MZ22516466	13	0.5364	0.4676	0.2521	0.5055	-0.2534	
MZ22512915	MZ22500868	138	0.4814	0.3680	0.5582	0.4008	0.1573	
MZ22529069	MZ22504272	40	-0.0285	0.0596	1.0000	0.0516	0.9484	
MZ22506328	MZ22506929	8	0.5474	0.8595	0.5815	0.7165	-0.1349	
MZ22516569	MZ22519260	14	0.2002	0.4602	0.1978	0.3978	-0.2000	
MZ22519984	MZ22523927	6	0.5746	0.0647	0.2607	0.4819	-0.2211	
MZ22524597	MZ22508657	12	0.7070	0.7575	0.9625	0.7449	0.2177	
MZ22520544	MZ22521646	6	0.1336	-0.0970	-0.1136	0.0627	-0.1763	
MZ22524049	MZ22514358	4	0.5206	0.9342	0.6456	0.8554	-0.2099	
MZ22505961	MZ22529636	12	0.5511	0.5395	0.3960	0.5499	-0.1539	
MZ22526561	MZ22518411	51	0.1584	0.0202	0.9703	0.0409	0.9294	
MZ22523120	MZ22510740	17	0.9537	0.9269	1.0000	0.9399	0.0601	
MZ22526894	MZ22526593	26	-0.3361	0.3665	0.9412	0.2425	0.6986	
MZ22503920	MZ22525056	57	0.1428	0.0906	1.0000	0.1357	0.8643	
MZ22524650	MZ22509794	30	0.8665	0.8571	0.9901	0.8609	0.1292	
MZ22522122	MZ22524972	218	0.2629	0.3188	0.4623	0.2890	0.1733	
MZ22528562	MZ22510480	36	0.1065	0.0556	1.0000	0.0604	0.9396	
MZ22530464	MZ22507027	33	0.2551	0.4047	1.0000	0.3890	0.6110	
MZ22511880	MZ22501785	13	0.8988	0.3128	0.4699	0.5614	-0.0915	
MZ22500648	MZ22527004	8	0.8266	0.9251	0.7560	0.8569	-0.1010	
MZ22506192	MZ22500469	3	0.5052	0.5976	0.4889	0.5873	-0.0984	
MZ22525752	MZ22527185	1	0.9282	-0.2500	0.5505	0.2549	0.2956	
MZ22500073	MZ22528799	36	0.2890	-1.0000	0.2699	0.1718	0.0981	
MZ22525803	MZ22522989	26	0.2576	0.2063	-0.3359	0.2298	-0.5657	
MZ22526586	MZ22527328	3	0.1647	0.4107	0.1959	0.3053	-0.1094	
MZ22501160	MZ22515865	44	0.5179	0.1793	0.3118	0.4231	-0.1114	
MZ22527911	MZ22502706	1	0.6762	0.9953	0.8957	0.9373	-0.0416	
MZ22523770	MZ22511320	1	-1.0000	0.9581	0.6747	0.6784	-0.0037	
MZ22514542	MZ22501713	75	0.7424	0.6713	0.9884	0.7011	0.2873	
MZ22505761	MZ22511757	7	0.9625	0.4508	0.8929	0.7249	0.1680	
MZ22501506	MZ22511633	168	0.4465	0.5911	1.0000	0.4934	0.5066	
MZ22520678	MZ22500139	18	-0.3333	0.8481	0.8779	0.7004	0.1774	
MZ22505160	MZ22505955	19	0.9529	0.9355	0.9484	0.9438	0.0047	
MZ22502527	MZ22509217	20	0.2334	0.1702	0.4046	0.2169	0.1876	
MZ22520160	MZ22510133	7	0.7747	0.9802	0.8532	0.8941	-0.0409	
MZ22502620	MZ22509126	159	0.2133	0.4403	0.9458	0.2944	0.6514	
MZ22504947	MZ22525698	40	0.5213	-0.2113	0.9565	0.4258	0.5308	
MZ22510933	MZ22507822	16	0.6606	0.5681	0.2724	0.6118	-0.3394	
MZ22521722	MZ22530934	1	0.2147	-0.5000	-0.1407	-0.1427	0.0020	
MZ22525135	MZ22520366	1	0.2500	0.5689	0.6940	0.5051	0.1889	
MZ22512131	MZ22520633	3	0.9759	0.5148	0.8519	0.8222	0.0296	
MZ22521691	MZ22502484	5	0.6123	0.8774	1.0000	0.7714	0.2286	
MZ22515944	MZ22507054	42	0.7963	0.2655	0.1668	0.4977	-0.3309	
MZ22510307	MZ22500075	1	0.8235	0.2933	0.3061	0.5244	-0.2184	
MZ22521970	MZ22521129	15	0.8351	0.8663	1.0000	0.8508	0.1492	
MZ22521268	MZ22504757	51	-0.0248	0.2277	0.1533	0.1899	-0.0365	
MZ22500173	MZ22503032	64	0.4377	0.0828	0.4702	0.3732	0.0970	
MZ22506152	MZ22518350	42	0.1640	0.6819	0.8088	0.2195	0.5893	
MZ22530220	MZ22500677	18	-0.5000	0.0911	-0.0104	0.0320	-0.0424	
MZ22520970	MZ22503384	13	0.8419	0.8783	1.0000	0.8700	0.1300	
MZ22516492	MZ22513742	15	0.7673	0.7778	0.8571	0.7727	0.0845	
MZ22513182	MZ22506124	11	0.6935	-0.0780	0.9000	0.5778	0.3222	
MZ22515043	MZ22525116	10	0.1990	0.4914	-0.1470	0.3086	-0.4556	
MZ22521986	MZ22509712	9	0.6916	0.9043	0.9394	0.8076	0.1318	
MZ22506853	MZ22501045	62	-0.1355	0.4055	0.3048	0.2659	0.0389	
MZ22527123	MZ22515834	6	0.2579	0.2680	0.0256	0.2666	-0.2410	
MZ22508974	MZ22520680	10	0.9158	0.8101	0.9355	0.8715	0.0640	
MZ22500433	MZ22502502	1	0.2722	0.2793	0.2818	0.2751	0.0067	
MZ22519603	MZ22525407	40	0.2548	0.4755	0.3141	0.3227	-0.0087	
MZ22520930	MZ22502312	2	0.5838	0.0994	0.0322	0.2831	-0.2509	
MZ22528637	MZ22522128	10	0.0100	0.1098	-0.0826	0.0813	-0.1639	
MZ22525877	MZ22516873	3	0.0049	0.5652	0.4026	0.5006	-0.0980	
MZ22528818	MZ22529781	1	-1.0000	-0.5000	-0.5639	-0.7500	0.1861	
MZ22528048	MZ22526594	9	0.1628	0.3340	-0.0226	0.2484	-0.2710	
MZ22513969	MZ22510870	17	0.7827	0.9202	0.7782	0.8534	-0.0753	
MZ22521669	MZ22523010	1	-0.0568	0.3203	0.1446	0.2094	-0.0648	
MZ22530682	MZ22514941	3	-0.5000	0.3838	0.0219	0.0303	-0.0084	
MZ22500880	MZ22529918	4	0.2796	-0.5000	0.2225	0.2338	-0.0112	
MZ22518345	MZ22500644	58	0.3256	0.0931	0.1564	0.1235	0.0329	
MZ22509052	MZ22530051	6	0.2183	0.9017	0.1542	0.2866	-0.1324	
MZ22529472	MZ22523869	4	-0.2228	0.7967	0.4230	0.3598	0.0632	
MZ22508459	MZ22510098	31	0.2839	0.2482	0.0482	0.2705	-0.2224	
MZ22514221	MZ22520166	14	0.8118	0.4371	0.6911	0.6438	0.0473	
MZ22530753	MZ22518529	1	-0.5000	0.9879	0.9474	0.8313	0.1161	
MZ22512253	MZ22523931	9	0.9842	0.9780	1.0000	0.9814	0.0186	
MZ22504058	MZ22528660	38	0.1842	0.2137	1.0000	0.1870	0.8130	
MZ22516701	MZ22502661	129	0.4415	0.6282	1.0000	0.5660	0.4340	
MZ22501350	MZ22508793	100	0.1777	0.0419	0.3111	0.1262	0.1849	
MZ22516564	MZ22523127	32	0.0644	0.1162	0.1678	0.0817	0.0861	
MZ22505620	MZ22510484	56	0.7339	0.8069	0.9120	0.7649	0.1471	
MZ22503000	MZ22501704	133	0.1047	0.0590	0.1217	0.0713	0.0504	
MZ22500459	MZ22505431	72	0.0266	0.2056	0.0061	0.0591	-0.0530	
MZ22514360	MZ22525657	2	0.0954	-0.6667	-0.3144	-0.2312	-0.0832	
MZ22500086	MZ22506720	183	-0.0286	0.4019	1.0000	0.0329	0.9671	
MZ22512891	MZ22514006	3	-0.0731	0.8491	0.5177	0.5909	-0.0732	
MZ22527518	MZ22501868	19	0.1812	0.0717	0.0147	0.0874	-0.0727	
MZ22531106	MZ22516439	34	0.0599	0.4500	1.0000	0.4110	0.5890	
MZ22502172	MZ22524689	27	0.9298	0.9333	1.0000	0.9311	0.0689	
MZ22504055	MZ22501728	1	0.1127	0.1809	-0.3847	0.1550	-0.5397	
MZ22530925	MZ22519446	1	0.9746	0.3046	0.5139	0.4386	0.0754	
MZ22512647	MZ22505030	32	0.0317	-0.0641	-0.4865	-0.0226	-0.4638	
MZ22522788	MZ22528373	8	0.2862	0.3634	0.0500	0.3119	-0.2619	
MZ22523147	MZ22507412	17	0.9683	0.9685	1.0000	0.9684	0.0316	
MZ22520125	MZ22517869	25	0.9297	0.8740	0.9808	0.8982	0.0826	
MZ22508514	MZ22501909	74	0.3253	0.1934	0.5178	0.2250	0.2928	
MZ22513776	MZ22512223	15	0.9262	0.9608	0.9518	0.9451	0.0067	
MZ22506931	MZ22501911	208	0.6716	0.1228	0.2017	0.4046	-0.2030	
MZ22523007	MZ22526410	8	0.7115	0.7786	0.8991	0.7428	0.1563	
MZ22508440	MZ22520164	8	0.9905	0.8368	0.8387	0.9199	-0.0812	
MZ22530038	MZ22523197	2	-0.3333	0.9567	0.8182	0.6049	0.2133	
MZ22513919	MZ22521973	7	0.2472	0.9853	0.2796	0.4229	-0.1433	
MZ22507081	MZ22510856	39	-0.0341	0.6283	0.1975	0.2350	-0.0375	
MZ22523124	MZ22507237	65	0.0158	0.5015	1.0000	0.3707	0.6293	
MZ22529480	MZ22511849	42	0.3454	0.0462	0.0773	0.0722	0.0051	
MZ22528374	MZ22528287	2	0.5874	0.5203	0.8834	0.5538	0.3295	
MZ22500172	MZ22508284	1	0.2271	0.9207	0.2551	0.5556	-0.3006	
MZ22528018	MZ22527962	4	0.0691	0.0449	-0.0434	0.0570	-0.1005	
MZ22529743	MZ22500818	13	0.1316	-0.0238	-0.1199	-0.0082	-0.1117	
